tribunal,grau,codigo_classe,codigo_formato,orgao_codigo,orgao_nome,data_julgamento,codigo_assunto,data_ajuizamento,tempo_julgamento,assunto_nivel1,assunto_nivel2,assunto_nivel3,assunto_nivel4,assunto_nivel5,classe_nivel1,classe_nivel2,classe_nivel3,classe_nivel4,classe_nivel5,numero_processo
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2019-11-26,5946,2018-12-19,342,14,5916.0,5946.0,,,2,158.0,1116.0,,,08336018820188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2014-12-30,6026,2014-11-06,54,14,6021.0,6026.0,,,2,158.0,1116.0,,,08343946620148230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2019-12-26,5946,2018-08-21,492,14,5916.0,5946.0,,,2,158.0,1116.0,,,08223532820188230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2022-05-18,5946,2018-12-19,1246,14,5916.0,5946.0,,,2,158.0,1116.0,,,08335922920188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2019-12-06,10395,2018-12-19,352,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08335870720188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2020-05-06,10395,2018-12-19,504,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08335853720188230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2016-09-12,7703,2014-03-28,899,899,7681.0,7690.0,7703.0,,2,158.0,1116.0,,,08080720920148230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2019-12-04,10395,2018-12-19,350,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08335828220188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2019-12-04,10395,2018-12-19,350,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08335793020188230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2021-06-07,10395,2018-06-28,1075,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08168641020188230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2020-09-02,5951,2014-05-16,2301,14,5916.0,5951.0,,,2,158.0,1116.0,,,08126934920148230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2019-12-05,10395,2018-12-19,351,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08335732320188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2019-12-17,10395,2018-12-19,363,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08335715320188230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2022-05-31,5953,2018-07-31,1400,14,5916.0,5953.0,,,2,158.0,1116.0,,,08199638520188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2019-12-04,10395,2018-07-31,491,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08199611820188230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2020-12-14,5969,2014-06-17,2372,14,5956.0,5957.0,5969.0,,2,158.0,1116.0,,,08161517420148230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2020-02-24,10395,2018-07-31,573,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08199655520188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2019-12-06,10395,2018-07-31,493,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08199481920188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2019-12-04,10395,2018-05-17,566,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08127615720188230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2019-12-09,10395,2018-09-20,445,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08258617920188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2021-06-18,6026,2014-05-12,2594,14,6021.0,6026.0,,,2,158.0,1116.0,,,08121071220148230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2019-12-04,10395,2018-07-31,491,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08199569320188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2019-12-05,10395,2018-07-31,492,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08199542620188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2019-12-04,10395,2018-07-31,491,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08199525620188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2020-05-27,10395,2018-05-17,741,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08127641220188230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2021-11-03,5946,2018-12-28,1041,14,5916.0,5946.0,,,2,158.0,1116.0,,,08339526120188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2020-10-28,5946,2018-12-28,670,14,5916.0,5946.0,,,2,158.0,1116.0,,,08339509120188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2019-12-04,10395,2018-09-20,440,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08258565720188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2022-03-30,5946,2018-12-28,1188,14,5916.0,5946.0,,,2,158.0,1116.0,,,08339490920188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2019-12-04,10395,2018-07-31,491,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08199412720188230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2020-01-31,10395,2018-07-31,549,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08199360520188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2019-12-06,10395,2018-09-20,442,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08258479520188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2019-02-26,5946,2018-09-20,159,14,5916.0,5946.0,,,2,158.0,1116.0,,,08258288920188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2022-01-26,5953,2018-07-06,1300,14,5916.0,5953.0,,,2,158.0,1116.0,,,08175301120188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2019-12-04,10395,2018-04-26,587,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08108467020188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2016-01-08,6026,2014-06-09,578,14,6021.0,6026.0,,,2,158.0,1116.0,,,08153990520148230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2019-12-23,10395,2018-07-05,536,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08174980620188230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2019-02-14,5946,2018-07-31,198,14,5916.0,5946.0,,,2,158.0,1116.0,,,08199257320188230010
TJRR,G1,1116,1,2783,VARA DA FAZENDA PÚBLICA,2019-12-18,10433,2018-03-02,656,899,10431.0,10433.0,,,2,158.0,1116.0,,,08001644820188230045
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2019-12-04,10395,2018-04-26,587,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08108397820188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2019-12-04,10395,2018-04-26,587,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08108293420188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2019-12-05,10395,2018-04-26,588,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08108232720188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2020-07-27,5946,2018-07-18,740,14,5916.0,5946.0,,,2,158.0,1116.0,,,08184499720188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2021-05-20,5946,2018-07-18,1037,14,5916.0,5946.0,,,2,158.0,1116.0,,,08184473020188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2019-12-04,10395,2018-04-26,587,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08108207220188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2019-06-24,5946,2018-07-18,341,14,5916.0,5946.0,,,2,158.0,1116.0,,,08184447520188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2020-11-19,5946,2018-07-18,855,14,5916.0,5946.0,,,2,158.0,1116.0,,,08184439020188230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2019-02-14,5946,2018-07-31,198,14,5916.0,5946.0,,,2,158.0,1116.0,,,08199049720188230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2021-06-02,10395,2018-03-15,1175,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08066262920188230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2022-09-15,10395,2018-04-26,1603,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08107981420188230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2019-12-27,5953,2018-06-25,550,14,5916.0,5953.0,,,2,158.0,1116.0,,,08165705520188230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2019-12-18,10395,2018-03-14,644,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08064781820188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2020-02-24,5946,2018-08-03,570,14,5916.0,5946.0,,,2,158.0,1116.0,,,08203950720188230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-06-10,5946,2018-04-18,2245,14,5916.0,5946.0,,,2,158.0,1116.0,,,08099485720188230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2022-05-31,10395,2018-07-04,1427,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08172937420188230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2019-09-11,10395,2018-07-25,413,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08193186020188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2017-01-25,6026,2014-03-19,1043,14,6021.0,6026.0,,,2,158.0,1116.0,,,08070821820148230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2021-09-23,6026,2014-03-19,2745,14,6021.0,6026.0,,,2,158.0,1116.0,,,08070779320148230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2019-09-13,5946,2018-04-18,513,14,5916.0,5946.0,,,2,158.0,1116.0,,,08099425020188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2019-10-25,6026,2014-03-19,2046,14,6021.0,6026.0,,,2,158.0,1116.0,,,08070718620148230010
TJRR,G1,1116,1,2784,VARA CÍVEL 2º TITULAR,2015-10-02,9163,2014-01-31,609,8826,9148.0,9163.0,,,2,158.0,1116.0,,,08000825020148230047
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2019-12-06,10395,2018-12-20,351,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08336729020188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2019-12-04,10395,2018-12-20,349,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08336685320188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2020-07-27,5946,2014-01-03,2397,14,5916.0,5946.0,,,2,158.0,1116.0,,,08000150220148230010
TJRR,G1,1116,1,2784,VARA DA FAZENDA PÚBLICA 1º TITULAR,2015-09-28,6026,2014-01-31,605,14,6021.0,6026.0,,,2,158.0,1116.0,,,08000998620148230047
TJRR,G1,1116,1,2784,VARA DA FAZENDA PÚBLICA 2º TITULAR,2015-10-02,6026,2014-01-31,609,14,6021.0,6026.0,,,2,158.0,1116.0,,,08000902720148230047
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2021-06-15,5946,2018-03-13,1190,14,5916.0,5946.0,,,2,158.0,1116.0,,,08063916220188230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2021-06-07,10395,2018-04-16,1148,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08096584220188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2021-03-18,5946,2018-02-26,1116,14,5916.0,5946.0,,,2,158.0,1116.0,,,08047391020188230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2022-07-22,5946,2018-01-26,1638,14,5916.0,5946.0,,,2,158.0,1116.0,,,08019434620188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2020-05-26,9163,2014-07-01,2156,8826,9148.0,9163.0,,,2,158.0,1116.0,,,08007507920148230060
TJRR,G1,1116,1,2782,VARA DA FAZENDA PÚBLICA,2018-03-27,9163,2014-01-31,1516,8826,9148.0,9163.0,,,2,158.0,1116.0,,,08001140920148230030
TJRR,G1,1116,1,2782,VARA CÍVEL,2020-02-06,9163,2014-01-31,2197,8826,9148.0,9163.0,,,2,158.0,1116.0,,,08001132420148230030
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2019-12-26,5946,2018-08-02,511,14,5916.0,5946.0,,,2,158.0,1116.0,,,08202955220188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2019-12-05,10395,2018-08-02,490,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08202938220188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2019-12-04,10395,2018-09-18,442,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08254763420188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2019-05-24,5946,2018-07-03,325,14,5916.0,5946.0,,,2,158.0,1116.0,,,08171092120188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2021-09-03,5946,2018-03-13,1270,14,5916.0,5946.0,,,2,158.0,1116.0,,,08063786320188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2019-12-04,10395,2018-09-18,442,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08254616520188230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-08-08,5946,2018-09-18,2151,14,5916.0,5946.0,,,2,158.0,1116.0,,,08254702720188230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2022-07-27,5946,2018-04-16,1563,14,5916.0,5946.0,,,2,158.0,1116.0,,,08096532020188230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2020-02-24,5946,2018-04-16,679,14,5916.0,5946.0,,,2,158.0,1116.0,,,08096428820188230010
TJRR,G1,1116,1,2783,VARA DA FAZENDA PÚBLICA,2022-07-12,9604,2014-01-14,3101,899,7681.0,9580.0,9604.0,,2,158.0,1116.0,,,00000075020148230045
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2019-12-26,5946,2018-03-13,653,14,5916.0,5946.0,,,2,158.0,1116.0,,,08063482820188230010
TJRR,G1,1116,1,2784,VARA DA FAZENDA PÚBLICA 2º TITULAR,2015-10-07,6026,2014-01-31,614,14,6021.0,6026.0,,,2,158.0,1116.0,,,08000980420148230047
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2022-04-11,5946,2018-09-17,1302,14,5916.0,5946.0,,,2,158.0,1116.0,,,08252927820188230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2022-05-10,5946,2018-02-26,1534,14,5916.0,5946.0,,,2,158.0,1116.0,,,08047520920188230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2022-12-12,5946,2018-03-13,1735,14,5916.0,5946.0,,,2,158.0,1116.0,,,08062937720188230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2021-04-12,5946,2018-03-26,1113,14,5916.0,5946.0,,,2,158.0,1116.0,,,08076803020188230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2023-02-23,7703,2014-04-11,3240,899,7681.0,7690.0,7703.0,,2,158.0,1116.0,,,08095825720148230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2021-04-15,10395,2018-08-02,987,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08202435620188230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2019-06-12,10395,2018-09-14,271,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08251689520188230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2021-09-03,5946,2018-01-25,1317,14,5916.0,5946.0,,,2,158.0,1116.0,,,08018412420188230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2019-12-26,5946,2017-10-10,807,14,5916.0,5946.0,,,2,158.0,1116.0,,,08270555120178230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2022-07-22,5946,2017-10-10,1746,14,5916.0,5946.0,,,2,158.0,1116.0,,,08270502920178230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2018-10-22,5946,2017-10-10,377,14,5916.0,5946.0,,,2,158.0,1116.0,,,08270468920178230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2022-05-10,5946,2017-10-10,1673,14,5916.0,5946.0,,,2,158.0,1116.0,,,08270408220178230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2022-10-07,5946,2018-09-14,1484,14,5916.0,5946.0,,,2,158.0,1116.0,,,08250805720188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2019-02-26,5946,2017-09-04,540,14,5916.0,5946.0,,,2,158.0,1116.0,,,08235383820178230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2020-10-28,5946,2017-09-04,1150,14,5916.0,5946.0,,,2,158.0,1116.0,,,08235358320178230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2023-01-10,6026,2014-08-14,3071,14,6021.0,6026.0,,,2,158.0,1116.0,,,08233834020148230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2020-05-05,10395,2017-12-04,883,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08318500320178230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2019-12-23,10395,2018-07-31,510,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08200001520188230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2022-08-08,5946,2017-10-09,1764,14,5916.0,5946.0,,,2,158.0,1116.0,,,08268598120178230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2019-12-04,10395,2017-12-04,730,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08318327920178230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2019-12-05,10395,2018-09-13,448,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08249246920188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2019-12-04,10395,2018-09-13,447,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08249194720188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2019-12-05,10395,2018-09-13,448,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08249151020188230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2019-12-09,10395,2018-09-13,452,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08249117020188230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2022-04-19,5946,2018-09-13,1314,14,5916.0,5946.0,,,2,158.0,1116.0,,,08249081820188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2021-10-27,5946,2018-09-13,1140,14,5916.0,5946.0,,,2,158.0,1116.0,,,08249073320188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2020-10-28,5946,2018-09-13,776,14,5916.0,5946.0,,,2,158.0,1116.0,,,08249047820188230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2020-10-14,5946,2018-04-20,908,14,5916.0,5946.0,,,2,158.0,1116.0,,,08102335020188230010
TJRR,G1,1116,1,2785,VARA DA FAZENDA PÚBLICA,2014-12-17,10540,2014-05-21,210,14,5913.0,10540.0,,,2,158.0,1116.0,,,08006745520148230060
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2019-05-08,5946,2018-04-20,383,14,5916.0,5946.0,,,2,158.0,1116.0,,,08102309520188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2021-07-23,5946,2018-04-11,1199,14,5916.0,5946.0,,,2,158.0,1116.0,,,08091482920188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2019-11-07,10395,2018-01-04,672,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08001109020188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2019-05-13,5946,2017-09-29,591,14,5916.0,5946.0,,,2,158.0,1116.0,,,08261288520178230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2021-04-05,5946,2018-04-11,1090,14,5916.0,5946.0,,,2,158.0,1116.0,,,08090963320188230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2022-05-05,5946,2018-09-12,1331,14,5916.0,5946.0,,,2,158.0,1116.0,,,08248501520188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2021-05-20,5946,2018-10-29,934,14,5916.0,5946.0,,,2,158.0,1116.0,,,08293442020188230010
TJRR,G1,1116,1,2784,VARA DA FAZENDA PÚBLICA 1º TITULAR,2015-10-03,10540,2014-05-02,519,14,5913.0,10540.0,,,2,158.0,1116.0,,,08004376020148230047
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-06-10,5946,2018-09-04,2106,14,5916.0,5946.0,,,2,158.0,1116.0,,,08240378520188230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2019-12-26,5946,2018-04-20,615,14,5916.0,5946.0,,,2,158.0,1116.0,,,08102161420188230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2019-12-19,10395,2018-09-12,463,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08247860520188230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2022-04-08,5946,2018-09-26,1290,14,5916.0,5946.0,,,2,158.0,1116.0,,,08264576320188230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2021-06-07,10395,2018-02-22,1201,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08044585420188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2021-07-23,5946,2018-09-26,1031,14,5916.0,5946.0,,,2,158.0,1116.0,,,08264203620188230010
TJRR,G1,1116,1,2782,VARA DA FAZENDA PÚBLICA,2017-11-14,9163,2014-05-02,1292,8826,9148.0,9163.0,,,2,158.0,1116.0,,,08003419620148230030
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2021-05-10,10395,2018-03-12,1155,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08061915520188230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2021-09-23,5946,2018-09-26,1093,14,5916.0,5946.0,,,2,158.0,1116.0,,,08264073720188230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2022-03-21,5946,2018-09-26,1272,14,5916.0,5946.0,,,2,158.0,1116.0,,,08263822420188230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2021-04-12,10395,2018-04-23,1085,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08104292020188230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2021-11-04,5946,2018-06-15,1238,14,5916.0,5946.0,,,2,158.0,1116.0,,,08156724220188230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2019-12-17,5946,2018-05-15,581,14,5916.0,5946.0,,,2,158.0,1116.0,,,08124688720188230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2022-07-22,5946,2018-03-22,1583,14,5916.0,5946.0,,,2,158.0,1116.0,,,08073148820188230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2021-06-02,10395,2018-09-24,982,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08262003820188230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-02-27,10023,2018-04-24,2135,9985,9997.0,10022.0,10023.0,,2,158.0,1116.0,,,08105808320188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2019-12-05,10395,2018-04-24,590,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08105756120188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2019-12-04,10395,2018-04-24,589,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08105703920188230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2022-05-17,10395,2018-04-24,1484,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08104907520188230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2019-12-09,10395,2017-12-11,728,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08324208620178230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2021-11-04,5946,2018-02-16,1357,14,5916.0,5946.0,,,2,158.0,1116.0,,,08038522620188230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2022-03-02,5946,2018-02-16,1475,14,5916.0,5946.0,,,2,158.0,1116.0,,,08038557820188230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2019-12-18,10395,2018-04-13,614,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08094358920188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2021-07-23,5946,2018-10-01,1026,14,5916.0,5946.0,,,2,158.0,1116.0,,,08268118820188230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2020-09-17,10395,2018-10-08,710,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08274077220188230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2022-12-12,5946,2018-10-01,1533,14,5916.0,5946.0,,,2,158.0,1116.0,,,08267988920188230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2019-12-04,10395,2018-05-25,558,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08136198820188230010
